ACCESSION,DESCRIPTION,INTENSITY_1,INTENSITY_2,INTENSITY_3,INTENSITY_4,INTENSITY_5,INTENSITY_6,INTENSITY_7,INTENSITY_8,INTENSITY_9,INTENSITY_10,INTENSITY_11,INTENSITY_12,INTENSITY_13,INTENSITY_14,INTENSITY_15,INTENSITY_16,INTENSITY_17
P16675,Lysosomal protective protein OS=Mus musculus OX=10090 GN=Ctsa PE=1 SV=1 ,7.923912080357268e-05,5.8281561428631395e-05,8.563633706187863e-05,0.00015579954148565626,0.00013117275704896742,7.515624481489841e-05,9.955345941900491e-05,7.107212805762157e-05,8.579203801369708e-05,8.391240181633874e-05,8.087668683433923e-05,8.541707844686306e-05,5.6934237920944204e-05,0.00010436813274862187,6.778972733009044e-05,8.822099623356768e-05,6.545342036208006e-05
A0A0G2JFN8,Immunoglobulin kappa variable 8-19 (Fragment) OS=Mus musculus OX=10090 GN=Igkv8-19 PE=1 SV=4 ,0.00011713045391493053,0.0003863567104695176,0.0001859279029464569,0.0003630114518084676,5.048219950982824e-05,9.2916728873782e-05,0.0001316968937673884,8.744146715733623e-05,0.0004432805036012488,0.0003519718549396366,7.941596535997044e-05,0.0001902009204228383,0.00012748149432595098,8.264579405255977e-05,0.00014551402950849823,0.0002076109557876772,4.015647728329816e-05
Q9DBG3,AP-2 complex subunit beta OS=Mus musculus OX=10090 GN=Ap2b1 PE=1 SV=1 ,7.353884305635735e-05,8.120363322160212e-05,6.711406951735461e-05,0.00010626752247913155,0.0001322314339978924,6.90981686478468e-05,8.162282814067124e-05,3.3809444186794836e-05,0.00011583336378460913,7.367914681389283e-05,3.296839056816041e-05,7.871005053544334e-05,0.00011011964531429204,0.00011459358847706952,0.00010728124159798408,0.0001293930854794276,9.161805125386121e-05
Q8CCM0,Calcium/calmodulin-dependent protein kinase type II subunit delta OS=Mus musculus OX=10090 GN=Camk2d PE=1 SV=1 ,2.4562359890215807e-05,4.629363489203871e-05,2.128359633268039e-05,3.463776425313567e-05,3.8732267412739184e-05,2.2068153986567888e-05,3.868323940315576e-05,5.390794665126958e-06,4.860749527881844e-05,1.11876392462607e-05,8.72875027832162e-06,5.508115245469401e-05,5.962944790171432e-06,1.2454084552022032e-05,1.1328612312818539e-05,2.8700885157594312e-05,3.3898715925489004e-05
Q3ULJ0,Glycerol-3-phosphate dehydrogenase 1-like protein OS=Mus musculus OX=10090 GN=Gpd1l PE=1 SV=2 ,2.7135854853566678e-05,4.180339400693665e-05,5.870060604620215e-05,5.62242977482599e-05,0.00010196883745013312,6.183113871933624e-05,7.971903185282277e-05,3.1399963223581797e-05,4.588229670970703e-05,6.888290074796021e-05,0.00011399699860450272,5.809809792727215e-05,4.248567465951677e-05,3.411073037318679e-05,5.24792090616887e-05,4.309590675156565e-05,6.36071275184412e-05
Q99JY9,Actin-related protein 3 OS=Mus musculus OX=10090 GN=Actr3 PE=1 SV=3 ,0.0004165172785472671,0.00033076655366636674,9.570479561812023e-05,0.0004909236276715704,0.0004401260302746335,0.00012394699460183304,0.00037983931059726566,0.0002927143331860255,0.0005754110539193917,0.00033414134401319774,0.00015628514572096173,0.00034824437217852665,8.569831676250488e-05,4.960249526349948e-05,0.00017458554061790282,0.00015061927424402148,0.00027062209848341
P47738,"Aldehyde dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Aldh2 PE=1 SV=1 ",0.0012923741719879649,0.00027195642235593377,0.0006029836804109871,0.000647252882332212,0.0018009080409068338,0.00039485258602309106,0.0006098862306406157,0.00028717177781254605,0.0007448079234202996,0.0006906261062087298,0.004742397596498387,0.0013365254368196628,0.0022439667938165667,0.0008240093935938094,0.0009797266893436794,0.002151135276386256,0.0005928509274877789
A0A087WSN6,Fibronectin OS=Mus musculus OX=10090 GN=Fn1 PE=1 SV=1 ,3.565720228731919e-06,3.9237966778764565e-06,1.7044189757720888e-06,1.2861219830805754e-06,4.581257338540433e-06,2.0748659114527005e-06,2.4379246217421447e-06,1.085282812501806e-06,5.916365375977622e-06,2.6791970126466854e-06,7.673712073007991e-06,1.689047966090797e-06,2.8358416529298833e-06,1.0281929414988143e-05,9.643341824272777e-06,3.212710553440985e-05,3.236119093354997e-06
Q91VI7,Ribonuclease inhibitor OS=Mus musculus OX=10090 GN=Rnh1 PE=1 SV=1 ,0.000591650787885343,0.00044589419332523723,0.0003656391289961652,0.0006034886032788175,0.0005012284358423105,0.00025936651353312046,0.00047046794509675874,7.640775073537467e-05,0.0006321870617184755,0.0006602682961562471,0.0003435538843212842,0.0004106586343810223,9.102510610689403e-05,7.28487006976259e-05,7.916066248534116e-05,5.647515723998718e-05,0.00026147874333689946
L7N1Y0,"Dynein, axonemal, heavy chain 7B OS=Mus musculus OX=10090 GN=Dnah7b PE=1 SV=1 ",0.00012179434094413769,7.140335879318348e-05,8.5603729657025e-05,0.0002008253622282638,0.0003290501142690571,7.145959531134328e-05,0.00033311902260193605,1.9500638746750838e-05,0.00013168697629815492,0.000139702325756501,1.97709263603416e-05,0.00015906792702776717,0.00015384517966677143,4.21729756885712e-05,0.00021253382437140934,0.00020904356936676393,0.00017305875855589724
F6Q404,Protein disulfide-isomerase A3 (Fragment) OS=Mus musculus OX=10090 GN=Pdia3 PE=1 SV=1 ,5.845523331993144e-05,3.766955503632265e-05,5.6339992901578865e-05,4.786968067070284e-05,8.96856402679664e-05,0.0001279100139677541,7.121445138280742e-05,5.422901440387995e-05,6.218152002467548e-05,0.00011805319408931835,5.5322516349983065e-05,5.360894244646962e-05,6.681504376960077e-05,3.839702045946108e-05,4.5272391825900945e-05,6.89334433495613e-05,6.0473416241244165e-05
A0A1W2P7W3,"Protein tyrosine phosphatase, receptor type, B, isoform CRA_b OS=Mus musculus OX=10090 GN=Ptprb PE=1 SV=1 ",1.0208126352957568e-05,1.624186270273195e-05,2.4561411802903593e-05,2.9483590589881577e-05,7.320752807594235e-06,2.2199015277476636e-05,3.506814143792487e-06,8.308330958711482e-06,5.270591887401614e-06,1.0514722670416986e-05,5.489883830320577e-06,9.608346035103024e-06,2.2936012771163293e-05,8.861200587278953e-06,1.410164101817823e-05,3.59709090588393e-05,1.1056105049190428e-05
E9Q6I5,Coatomer subunit epsilon OS=Mus musculus OX=10090 GN=Cope PE=1 SV=1 ,4.294655154167917e-06,5.6715143071738106e-05,5.234344054603423e-06,0.00016354108206314001,2.5680544919306494e-05,1.0176888370687479e-05,1.9330887409687823e-05,3.3220179180146584e-06,1.578677041286876e-05,2.673892250043746e-05,9.643009439496717e-07,1.8000371940494636e-05,7.946338561898168e-06,9.763349190221997e-07,1.4086652120034221e-07,1.0194632212475159e-05,1.4942196651901745e-05
Q9CZY3,Ubiquitin-conjugating enzyme E2 variant 1 OS=Mus musculus OX=10090 GN=Ube2v1 PE=1 SV=1 ,1.7224130050207457e-05,1.1380246664701325e-05,3.197799624191287e-05,1.0852825737908324e-05,2.9322069037083225e-05,2.3908898475482875e-05,2.6723064148533648e-05,2.0451234140273584e-05,1.5543326024136135e-05,1.1153566497694723e-05,3.542206105506996e-06,2.5912969498310136e-05,5.9632692311082866e-05,2.3963147756467503e-05,0.00012964552833924538,1.5401425063056886e-05,1.3455936303000014e-05
F7BP55,"Adenylate kinase 2, mitochondrial (Fragment) OS=Mus musculus OX=10090 GN=Ak2 PE=1 SV=1 ",1.2452536390979392e-05,2.4401123888110774e-06,1.7141857434818036e-05,1.1702206556436324e-05,1.1864855978095296e-05,2.911945049594712e-05,5.946412210175473e-06,5.466049323003689e-06,7.96895137358103e-06,7.2480349502669406e-06,3.4861151719748234e-07,1.8916400825389435e-06,5.369431835213112e-05,8.322645161175125e-06,1.9103689764863594e-05,8.36244271834604e-05,1.563572263369379e-05
A0A286YE28,Transketolase (Fragment) OS=Mus musculus OX=10090 GN=Tkt PE=1 SV=1 ,0.0010612352646099015,0.001034241829481631,0.0012853587378214638,0.0010845755979816548,0.0006649540911873101,0.0016853279300854953,0.0008190409759479669,0.0010513933999665135,0.0005164211581029614,0.0008097024228168014,0.0004885527420042932,0.0007026694242200194,0.0012723146891424288,0.0012606342236363888,0.0006832587368732733,0.0012605989785929395,0.0008968452370502786
Q6ZQA0,Neurobeachin-like protein 2 OS=Mus musculus OX=10090 GN=Nbeal2 PE=1 SV=2 ,5.338583141108728e-05,1.793234503527521e-05,4.796295531552099e-05,8.610876203033726e-06,2.038343023859963e-05,5.8945160738874846e-05,3.236521888852159e-05,1.2537007976746429e-05,5.336455571935613e-05,2.0057187948004258e-05,9.489604672667948e-06,2.9059059424179984e-05,3.2171366390802412e-06,8.6286870268806e-06,1.3605794371873546e-06,6.163806481787103e-06,0.00015407895393310944
P17751,Triosephosphate isomerase OS=Mus musculus OX=10090 GN=Tpi1 PE=1 SV=4 ,0.0010756851604682707,0.001121870107200383,0.0011209931409284668,0.001001976807259594,0.00044596691563955165,0.0014158882551962154,0.0005901523976833735,0.000994426643855571,0.00047865749064161773,0.0008218588915236268,0.002050434436684898,0.0007894231127726256,0.0006827539637536615,0.0006469792275991427,0.0004952211328198596,0.0008417032791108479,0.0008406904472629829
Q9DBF1,Alpha-aminoadipic semialdehyde dehydrogenase OS=Mus musculus OX=10090 GN=Aldh7a1 PE=1 SV=4 ,1.9711652794798812e-06,1.4936577852709497e-05,1.9383395248955134e-05,1.1237423549859345e-05,5.160973437175949e-05,3.7583259316473735e-06,3.3424442939640414e-05,1.0168239209749971e-05,5.859547245739613e-05,5.789118953589262e-06,0.00017483060512567765,7.5508473411944376e-06,9.228345786751987e-05,0.00016149404431670927,0.00010655227565193776,9.670331898636693e-05,3.8842522011163425e-06
H3BLC4,Harmonin OS=Mus musculus OX=10090 GN=Ush1c PE=1 SV=1 ,8.280351497114137e-06,9.659166720742528e-06,9.18662564143855e-06,5.292401701140062e-06,1.1294512168285353e-05,7.825771439309216e-06,1.5868937519837877e-05,5.208326191469981e-06,7.292104187793789e-06,1.1150584645698263e-05,8.958139164201396e-06,5.743418303127948e-06,1.0088311532347878e-05,1.151952364039502e-05,6.566204787861431e-06,1.6235365353626357e-05,8.658204299413303e-06
A0A3Q4EHS3,Proteasome subunit alpha-type 7-like OS=Mus musculus OX=10090 GN=Psma8 PE=4 SV=1 ,1.3183507447492027e-05,1.3901039762874023e-05,2.1044352670373404e-05,1.570952914154784e-05,4.065326136168605e-05,2.9848908337329347e-05,2.0964086370981674e-05,1.2715219031614873e-05,1.1919552067992204e-05,3.556856647802357e-05,1.714475830585008e-06,1.5182768288269212e-05,3.0468333131506167e-06,2.605992723174872e-06,1.0948625658673085e-06,2.2402241295552285e-05,5.225558811000886e-05
Q9R069,Basal cell adhesion molecule OS=Mus musculus OX=10090 GN=Bcam PE=1 SV=1 ,9.971556593445084e-06,1.302837383811598e-05,8.01341402457679e-05,0.00029661637162921203,6.171875081536266e-06,2.456816825438358e-06,1.9248664168203846e-05,1.3589211081403531e-05,8.312786101662237e-05,6.803810854649725e-06,9.177736676448269e-05,7.5899282823418615e-06,5.926970770973105e-05,6.777553793030453e-05,2.362184079219244e-05,9.33802244629286e-05,1.1684770433703073e-05
Q3TQV3,Adapter molecule crk OS=Mus musculus OX=10090 GN=Crk PE=1 SV=1 ,9.164478138042579e-06,2.8556653063942343e-05,1.1797286021971773e-05,7.257380605786973e-06,1.9564874152578764e-05,1.038553235256799e-05,9.31336556184836e-06,9.92142969785306e-06,5.245851469620257e-06,3.0945776778527605e-05,2.49077117380589e-06,1.5101011088368804e-05,1.6197302448543147e-05,9.608157173698964e-06,1.0694408855646418e-05,9.720115472628296e-06,1.0258273283792782e-05
P14483,"H-2 class II histocompatibility antigen, A beta chain OS=Mus musculus OX=10090 GN=H2-Ab1 PE=1 SV=1 ",6.345757506136926e-05,0.00028305218605782496,0.00011125941562127828,5.133262665465413e-05,0.00019575846029309097,0.00015556902841867596,0.00024168170859699805,7.350521437827835e-05,0.00019085859998868178,5.74470672304038e-05,0.0004128220634784822,6.429918887583746e-05,0.00016866654246419603,0.0002247107762957466,0.00014004956577309263,0.000235014327207524,0.0001072081098753175
G3UZZ9,"Serine hydroxymethyltransferase, cytosolic (Fragment) OS=Mus musculus OX=10090 GN=Shmt1 PE=1 SV=1 ",6.943328153610312e-05,7.706290307716455e-05,7.880067018823639e-05,9.164794900138633e-05,0.00012541060128261512,0.0001353591018898868,0.00012443280593449227,3.725638664855244e-05,0.00011928227626853396,0.00019253409983098225,8.988241496441782e-06,0.00011673308479380747,0.00012183804900321096,9.074723059508977e-05,0.0001037665115137878,3.346288076006173e-05,0.0001081570762462947
D3YZQ9,L-lactate dehydrogenase (Fragment) OS=Mus musculus OX=10090 GN=Ldha PE=1 SV=2 ,0.0010245603753388864,0.0010603636563410754,0.0010625455127104418,0.0008323293396207365,0.0007683101963007181,0.001304845832094332,0.0025699980930148835,0.0008494775841387309,0.0006479787244042449,0.0007916446654287247,0.0006363086699762377,0.0008160971513547809,0.0008710166748596184,0.0036427551043402774,0.0017206211842698818,0.0005020883870788078,0.0008050776953729238
P46638,Ras-related protein Rab-11B OS=Mus musculus OX=10090 GN=Rab11b PE=1 SV=3 ,5.870331875586305e-05,5.82026741950929e-05,3.320096920308297e-05,0.00015262311703308727,0.0002810941296267124,0.00018736533884749113,0.00020744865787096872,0.0007483251719041347,0.00019635539261719917,0.0002449849273437792,0.0004969696043924385,0.00014173337888732126,0.0007358406671095752,0.0011166872769238772,0.0005625200558545106,0.0004859799732619754,0.00030990276682213864
D3Z5E2,Heat shock cognate 71 kDa protein (Fragment) OS=Mus musculus OX=10090 GN=Hspa8 PE=1 SV=1 ,0.00044056314209434426,0.0006260727204027559,0.00041287546601571294,0.0004386283219111392,0.0001981565876086968,0.0004294088447808956,0.00031793063782986945,0.00022549428342788066,0.0002265516759816681,0.00047755516837561787,0.0002560957445951869,0.0003685976715116038,0.0001472780028356228,0.00017892657239292802,0.0001975760241639334,0.00016992526079313405,0.00019999866034516408
Q9CZX8,40S ribosomal protein S19 OS=Mus musculus OX=10090 GN=Rps19 PE=1 SV=3 ,0.0001350360741245297,6.176369469409082e-05,0.00013502775801879123,0.00016683917800728343,0.0003260433468872991,9.748349726196434e-05,7.300049427755939e-05,5.321663443635435e-05,7.916378889067279e-05,6.92499769077373e-05,3.358420413937046e-05,0.0004129859753653535,5.6724699216146924e-05,9.977200667838038e-05,5.394415931458666e-05,6.164690397337226e-05,0.00020420882067086172
F7D232,Adapter molecule crk (Fragment) OS=Mus musculus OX=10090 GN=Crk PE=1 SV=1 ,4.444000552707642e-06,1.0956058218146888e-05,5.037221685373634e-06,1.4402049021111421e-05,0.0002834984617984616,5.33440288507431e-06,0.0001830205450778387,2.2993785441412826e-06,6.052120490902864e-05,4.943555542212355e-05,7.872277663491438e-07,6.0119836915130824e-05,1.6487719970273883e-07,6.708736510567549e-07,1.8223753105216805e-06,1.9724261882230226e-07,3.268575421262551e-06
A0A1W2P871,T-complex protein 1 subunit beta (Fragment) OS=Mus musculus OX=10090 GN=Cct2 PE=1 SV=1 ,8.150061507891189e-06,1.646984832126041e-06,5.819141915196898e-06,4.244826613420254e-07,2.738280784361056e-06,2.880897336811866e-06,4.351966773623758e-06,4.861190555497203e-06,5.945898898965663e-07,3.255966824568396e-07,0.00017918515087678462,4.5362267331845534e-07,0.00015763615148408236,0.00011672584863212141,1.418050657300907e-05,0.0002754639576205087,6.873824238469445e-06
Q00623,Apolipoprotein A-I OS=Mus musculus OX=10090 GN=Apoa1 PE=1 SV=2 ,5.516517029547252e-05,7.794142064517352e-05,3.8916183269014356e-05,7.229277127293005e-05,8.510017660919112e-05,6.016314569159016e-05,4.265410771463739e-05,5.51329593574858e-05,0.00010591131159772505,5.4178200003975216e-05,7.501641839951177e-05,5.321857801600844e-05,3.3909860288330736e-05,4.2751279187834924e-05,5.574266371419639e-05,3.983965973175937e-05,5.175067237218831e-05
A0A0U1RNG5,Ras GTPase-activating-like protein IQGAP1 (Fragment) OS=Mus musculus OX=10090 GN=Iqgap1 PE=1 SV=2 ,1.7021253892075358e-05,2.1941814453944532e-05,2.5090303628652364e-05,2.7002455781925707e-05,3.485310968876121e-05,1.2086949407339207e-05,1.388264041119596e-05,1.3939517135623088e-05,1.256582831371419e-05,2.9650943474992487e-05,1.0275627235367108e-05,3.5035331777144575e-05,4.6643467225593385e-06,1.01707986090786e-05,1.1418464872729429e-05,1.7755907399608748e-05,4.743348186618308e-05
P17742,Peptidyl-prolyl cis-trans isomerase A OS=Mus musculus OX=10090 GN=Ppia PE=1 SV=2 ,0.0006787874877033358,0.0005144085909904873,0.0007810093270066419,0.00030503246007864874,0.00024449464070947624,0.0010174836767515754,0.00031034212552666764,0.0005358336325709223,0.00023530607854072754,0.00045293893829293755,1.9628888907785425e-05,0.00020162668177280103,5.381473095442507e-05,4.241232094904391e-05,6.852598164004095e-05,7.449208129826782e-05,0.00046250735144354405
Q5RKN9,F-actin-capping protein subunit alpha OS=Mus musculus OX=10090 GN=Capza1 PE=1 SV=1 ,0.00054809949645403,0.0008355605692283125,0.00039665746725652483,0.0005385596428351718,0.0006108281564539753,0.00037175406696960615,0.0005254579475989576,0.0009551682873790048,0.0004471331273827975,0.000534830797079189,5.2001642077931865e-05,0.000793012848768521,8.828127363008279e-05,5.91963987626807e-05,5.723702194792533e-05,8.9428808779977e-05,0.0004059081965027718
A0A0A6YWC8,Vimentin OS=Mus musculus OX=10090 GN=Vim PE=1 SV=1 ,4.2252741557291296e-05,2.7316224640580976e-05,6.7557979786895e-05,0.000252773924324593,6.215641262334187e-05,1.8616323509615532e-05,4.325735595285113e-05,0.00023146636169752986,0.00020472283822208732,4.873213773368954e-05,6.598812373711045e-05,4.3166373093873626e-05,0.00013366336138563492,4.174450423305777e-05,0.00020511695275028023,0.00014552399799422835,4.4188343631516875e-05
A0A0A6YWC7,Immunoglobulin heavy variable 5-15 (Fragment) OS=Mus musculus OX=10090 GN=Ighv5-15 PE=4 SV=1 ,1.9153300406227727e-05,2.0600503015532397e-05,1.435922214506709e-05,4.475006358037444e-05,7.716937830729626e-05,1.909180663103222e-05,3.368737828037518e-05,3.192264273716779e-05,0.00010823650766409141,1.8790876837210378e-05,2.8423985531376124e-05,1.889422916273847e-05,0.00019413314937585493,2.2697148226476415e-05,6.016192481674494e-05,0.00014438017257048112,1.4525175244305218e-05
Q9DBE0,Cysteine sulfinic acid decarboxylase OS=Mus musculus OX=10090 GN=Csad PE=1 SV=1 ,1.5652691572584564e-05,1.5343017171492088e-05,3.651694137799488e-05,3.649321735266637e-05,4.2059282143363873e-05,1.6143845755755148e-05,8.20527533346019e-05,0.00016298756195709516,3.339026991630678e-05,1.1714463037241704e-05,0.00012855845030825284,1.003089742550922e-05,0.0001449795557517091,0.00023616401326810108,3.9062914444344106e-05,8.573445815940553e-05,1.2150336425846219e-05
A0A0G2JFL3,Immunoglobulin heavy variable 1-71 (Fragment) OS=Mus musculus OX=10090 GN=Ighv1-71 PE=4 SV=1 ,0.00010598077485678518,0.0001473335276719708,7.037052510031393e-05,0.0002022586000080115,0.00020590673050620439,9.517256338542584e-05,0.00013022227427183958,1.2726686216342379e-05,0.00019851399887325883,0.00011660761858711479,6.621461720411262e-05,0.00010493233342983498,1.7168213139956096e-05,9.128515264184084e-05,8.697401674612043e-05,4.3315088892791824e-05,0.00016080553494154343
A0A3Q4EHR5,Epithelial cell adhesion molecule (Fragment) OS=Mus musculus OX=10090 GN=Epcam PE=1 SV=1 ,1.8978511209118674e-06,1.199044254328086e-06,2.306572798431994e-06,1.832394456005577e-06,2.9141946480707633e-06,6.149987452828197e-06,4.4985970477547584e-06,9.741068126480716e-08,1.051927847682977e-06,2.5866129032184446e-06,4.496712745706126e-07,7.830347009400606e-06,4.372908630323341e-07,1.3936193117174982e-07,2.545561699789476e-07,6.677410349830778e-08,2.6414717928211106e-06
